"COUNTRY.ID","COUNTRY","COUNTRY.Description","INDICATOR.ID","INDICATOR","INDICATOR.Description","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS.ID","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS.Description","FREQUENCY.ID","FREQUENCY","FREQUENCY.Description","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE","SCALE.Description"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"PRY","Paraguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CUB","Cuba","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"BOL","Bolivia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"SLV","El Salvador","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"GTM","Guatemala","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ECU","Ecuador","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"ARG","Argentina","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"BRA","Brazil","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"VEN","Venezuela, República Bolivariana de","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"PER","Peru","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"PAN","Panama","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HTI","Haiti","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
